title,aid,link,createtime,desc,ownertoken,like,coin,reply,share,favorite,view,danmaku
老梁：梅西的香港行,1551177947,https://www.bilibili.com/video/BV1dy421q7wP,1708840064,,90182541,985,301,625,149,254,18454,129
梅西的封王是好人的呐喊：我们，值得更好的世界！,862094426,https://www.bilibili.com/video/BV1iG4y1m7rR,1672495974,,643958569,279376,116379,5646,11651,57226,3051295,8764
【真实记录】梅西连续八年欧冠淘汰赛遭遇惨败/被逆转/被双杀出局,782200424,https://www.bilibili.com/video/BV1A24y1L7ja,1680799734,,96008257,14612,6882,7258,2183,4158,350990,3409
原来梅西不止一次了,1500351489,https://www.bilibili.com/video/BV1ZU421d7iG,1707501614,-,174873813,20682,482,612,436,974,99035,115
邓紫棋：“梅西不上场，球迷不开心，我还要表演，这怎么办？”,1400388462,https://www.bilibili.com/video/BV1J6421u7bf,1707438904,---,190293750,4765,106,627,622,706,366146,241
这一次，梅西能圆梦吗？,817955671,https://www.bilibili.com/video/BV1QG4y1V72C,1669107767,,1131457022,329676,14521,3784,5551,25051,2867796,2375
《梅西塌房》震撼播出！梅西变哟西！,1550273246,https://www.bilibili.com/video/BV1Ty421Y7nD,1707532812,-,3493274268470010,1137,80,82,54,290,87388,158
传说中过掉40万人的球王梅西《原创动画》,1150410492,https://www.bilibili.com/video/BV1bZ421U7Ux,1707302092,原创动画，传说中过掉四十万人的球技（笑）,21382368,7822,3193,298,194,980,126877,94
别骂梅西了！你们真的错怪他了！,1950418748,https://www.bilibili.com/video/BV1TC411472u,1707316312,,357528440,1939,93,345,95,280,51259,377
这就是我为什么喜欢梅西的原因！,524765248,https://www.bilibili.com/video/BV1BM411J796,1677114740,即便素未谋面，他也能时刻为我们带来动力！,2108006144,236,18,20,12,93,3748,11
梅西偶尔也会做一些出人意料的动作，纯属天赋，真学不来,456207153,https://www.bilibili.com/video/BV1h5411Y7zd,1593275385,"http://img.youtube.com/vi/BIG/maxresdefault.jpg
梅西偶尔也会做一些出人意料的动作，纯属天赋，真学不来",455810162,5099,108,115,115,1759,524037,526
在北京，梅西房间楼上的马桶漏水了,357336914,https://www.bilibili.com/video/BV1JX4y147dc,1686792078,-,51033647,7954,76,168,519,359,254827,41
麦卡利斯特：第一次见梅西紧张到出汗手抖，可他好谦逊，他是最好的，不会再有人像他了,349639604,https://www.bilibili.com/video/BV15R4y1S7qa,1672788548,https://youtu.be/OBDPOrRS8d0,3493107635063463,5798,76,235,88,1182,281950,143
缅怀鸟山明丨想不到梅西也是龙珠迷,1451668724,https://www.bilibili.com/video/BV1si421o7bL,1709921898,缅怀鸟山明丨想不到梅西也是龙珠迷#聊球俱乐部 #足球 #梅西 #dou来足球季 #足球的魅力,85875777,1132,13,584,65,135,44463,51
梅西任意球绝杀众生相：姆巴佩紧抱梅西，加尔蒂冲进人群，坎波斯挥拳庆祝,864706667,https://www.bilibili.com/video/BV1o54y1w7Qj,1676825291,先狠狠地庆祝，战术咱明天再聊！,334932680,39337,4783,1581,2906,4351,1227772,1048
大巴黎主席纳赛尔炮轰梅西,238698440,https://www.bilibili.com/video/BV1ce411m7Uu,1705146299,-,607040721,873,28,285,14,64,147890,82
《阿根廷VS墨西哥微纪录片》挽狂澜于既倒，扶大厦之将倾！一年前的今天！梅西一记惊天贴地斩拯救了阿根廷！梅西不相信长夜将至，因为火把就在他的手中！,833921039,https://www.bilibili.com/video/BV1a34y1F7gq,1701072855,视频制作的素材全部来自于本站纪录片，无版权限制，非商用，可以过审，谢谢审核大大，辛苦了❤,448896320,966,223,57,13,1302,100534,69
梅西第八次当选世界足球先生,881302459,https://www.bilibili.com/video/BV1RK4y1z7Dv,1705385767,https://w.yangshipin.cn/video?type=0&amp;vid=m000013hzdf（央视频号：体育新闻）,433587902,5125,176,3086,299,367,273224,912
意媒报道梅西事件！球迷起嘲讽绰号：pessi！,1550462594,https://www.bilibili.com/video/BV1Yy421h7Zk,1707547684,.,361485057,1068,6,176,26,111,93005,22
梅西VS邓紫棋,1650279954,https://www.bilibili.com/video/BV1K7421N7oA,1707216009,-,101394320,5803,34,224,94,302,119059,152
梅西、梅西、梅西！,830455201,https://www.bilibili.com/video/BV1Hu4y1Q7zC,1693593139,-,415227025,32,2,3,2,1,615,8
梅西倒了阿伟罗就可以站起来？细数阿伟罗那些年经历的惨案！,1200879032,https://www.bilibili.com/video/BV1GF4m1E7wU,1708741263,-,339803858,1775,221,376,37,127,33335,46
搞笑模仿梅西C罗内马尔哈兰德过人,764208008,https://www.bilibili.com/video/BV1Xr4y1r7f8,1637137872,,167917146,10761,385,315,2129,2449,995583,214
梅西日本行上场后球迷的反应！,1850499682,https://www.bilibili.com/video/BV1Wp421R7qV,1707450290,.,361485057,640,13,78,7,59,95735,34
梅西：我就传个球你们看我干嘛,776564259,https://www.bilibili.com/video/BV1Q14y1A7Nd,1671627764,-,693785765,20910,242,275,221,1521,360549,74
地上足球：阿根廷兴奋剂事件解读！梅西“坐月子”意欲何为？,832477617,https://www.bilibili.com/video/BV1V34y1u7Rb,1697961960,地上足球：阿根廷兴奋剂事件解读！梅西“坐月子”意欲何为？,550674844,12243,4548,1840,2482,1091,363015,6173
梅西的极端球迷究竟有多离谱？在街上聚众嘲讽C罗，并双膝跪地大声辱骂，然而C罗球迷却能与梅西球迷一起踢球玩的非常融洽，对比之后高下立判,1050532859,https://www.bilibili.com/video/BV1CH4y1h76w,1707763217,-,103142614,7420,1805,1978,681,1345,96518,371
你们这群结晶竟然敢这么黑梅西，快进来看看C罗的下饭时刻吧,1500380797,https://www.bilibili.com/video/BV1oU421d7hh,1707275275,-,696624924,22079,105,137,18,396,93128,146
缺乏斗志！巴黎球迷不满梅西场上养生足球,379650583,https://www.bilibili.com/video/BV15Z4y197vY,1638784945,https://www.zhibo8.cc/zuqiu/2021/1127-5286227-svideo.htm,520585781,2950,101,2389,1454,610,241682,261
梅西母亲：“阿根廷队所有球员和我儿子一样，都是天才。”,776069332,https://www.bilibili.com/video/BV1C14y1K7pt,1670650026,www.baidu.com,190293750,9259,236,772,472,1588,589415,205
两位“客观”足球博主，对于C罗中国行的评价！！！不知道对这次梅西会是什么评价？,1200257817,https://www.bilibili.com/video/BV1BF4m1u7Mp,1707174595,-,389145692,986,50,213,56,83,65471,33
刀哥怒斥梅西,1900819174,https://www.bilibili.com/video/BV1mm411U73L,1708737244,梅东有难 八方点赞,66928007,2170,150,125,631,320,40950,88
【梅西/起风了】我曾将青春翻涌成他,84716286,https://www.bilibili.com/video/BV167411a7je,1579773309,-,7133226,19521,16871,990,4300,15386,444376,4874
献给身处低谷的梅西粉丝们！,1200862992,https://www.bilibili.com/video/BV17F4m1E7NR,1708237176,-,674449444,9842,2069,1150,552,1292,314005,684
梅西香港行风波后足球up粉丝变化,1150294493,https://www.bilibili.com/video/BV1PZ421U76r,1707198145,,1210085893,401,8,287,19,105,135933,144
梅西回应不实言论！辟谣AI！为什么有些人希望被歧视呢？捧拉木只为了黑梅西？,1000825392,https://www.bilibili.com/video/BV1mx4y1y7jy,1708515647,,108618052,15977,12338,4495,1114,2059,335050,5839
就是梅西的暖心让我越来越爱他,70131860,https://www.bilibili.com/video/BV1sE411D7DV,1570242570,梅西好棒ww,474872766,332,52,32,12,93,12706,13
官宣！巴黎圣日耳曼签下梅西，身披30号球衣、薪水约3500 万欧,292219741,https://www.bilibili.com/video/BV18f4y1V7m5,1628605570,8月10日，巴黎官方正式宣布签下自由球员梅西。根据此前记者罗马诺方面的消息，梅西和巴黎方面完成了一份为期两年的合同，并可以选择延长至 2024 年 6 月，梅西的薪水在赛季3500 万欧元左右。根据阿根廷记者维罗妮卡布鲁纳蒂的消息，梅西将在巴黎身穿30号球衣。此前，梅西与巴萨的合同于今年7月1日到期，8月6日，巴萨官方宣布由于“经济上和西甲相关规定方面的障碍”，最终未能与梅西成功续约。,1685024055,5426,108,1103,697,384,296446,212
梅西以为自己身边坐的是安妞，差点和姆巴佩接吻...,915979061,https://www.bilibili.com/video/BV1Zu4y167Vn,1694511422,ins,480539909,31172,685,850,11657,7818,732797,240
这样的梅西你怎能不爱,811973871,https://www.bilibili.com/video/BV1F34y177wM,1653538813,-,1400842640,31,0,0,0,2,341,0
16年今夜，梅西重要时刻,685242805,https://www.bilibili.com/video/BV1sU4y197wC,1655818031,女球迷激冻解说，非专业轻喷,17464287,129,1,1,0,8,1861,1
“女朋友为了别的男人抛弃了我，这不丢人，因为我的对手是梅西。”,346941600,https://www.bilibili.com/video/BV1nR4y1Q71X,1666827957,-,1965991631,5977,80,402,302,740,532310,254
狗狗梅西奥斯卡典礼上鼓掌画面，是工作人员躺座椅下用假腿在鼓掌，画面是提前安排录制的,1901554931,https://www.bilibili.com/video/BV1ym411Z7wM,1710218020,,493260599,3389,34,93,60,156,254465,8
梅西不尊重任何国家，任何人,1050437835,https://www.bilibili.com/video/BV15H4y1h7x5,1707433390,我讨论梅西的不尊重别人的历史,25428031,24583,3300,1386,1056,2830,213811,385
“爸爸，看我！”球迷高举梅西儿子照片 梅西瞪大眼睛忍不住笑了,997279206,https://www.bilibili.com/video/BV17s4y1y7qx,1686882485,6月14日晚，阿根廷队结束训练返回酒店，大批球迷等候高呼梅西名字。 大巴车上的梅西不知看到了什么，突然忍不住笑了。 原来是有球迷举了一张海报，上面是梅西儿子马特奥的照片 。梅西看到儿子海报眼睛都瞪大了，显然没有想到自己的儿子在中国这么受欢迎。他也笑着向球迷挥手致意，表示感谢。,328271007,17884,99,505,189,1639,543035,59
希望30年后人们如何记住你？梅西：希望大家记得我是好人,399801054,https://www.bilibili.com/video/BV1go4y177E7,1686889372,,302596460,9026,225,1216,246,876,281945,245
花499元买了一块梅西比赛时踩过的草皮，你说我算韭菜还是买得值？,410111694,https://www.bilibili.com/video/BV1PG411k7Y8,1703066078,,1270140114,612,13,135,177,247,82135,33
当人群之中，梅西突然跳起，跳的还没有人高,978129057,https://www.bilibili.com/video/BV1y44y157u9,1642387650,当人群之中，梅西突然跳起，跳的还没有人高,1579645694,11969,110,473,460,1453,1118544,76
梅西到底是哪里人，阿根廷人？日本人？四川人？美国人？,1250383399,https://www.bilibili.com/video/BV1TJ4m1t7ch,1707411289,,3494374866422374,52916,1967,1281,236,1501,308467,307
爱不释手！梅西赛后受访视线不离大力神杯：现在不会从国家队退役,433955879,https://www.bilibili.com/video/BV1dG411P7pM,1671413958,北京时间12月19日凌晨，梅西在自己的第五次世界杯之旅中，终于捧起了职业生涯最希望拿到的大力神杯。他在赛后受访时透露称，现在不会退出阿根廷队，想要以世界冠军的身份继续踢比赛。,328271007,32772,641,1584,327,3274,1349096,699
谁能受得了这样的梅西啊？,573404273,https://www.bilibili.com/video/BV1nz4y177Kp,1689466027,反正我是彻底沦陷了！！！,2108006144,59,0,1,0,10,1030,0
梅西领取球王权杖，阿伟罗对阵卢森堡跳水！欧冠？真别尬蹭世界杯，差着等级！,866753308,https://www.bilibili.com/video/BV1NV4y1Q7fk,1680240618,,108618052,30475,16458,1727,1091,3441,437936,3848
徐亮：没出场不能怪梅西 梅西从来没有架子 要怪就怪主办方！,1300494438,https://www.bilibili.com/video/BV1yu4m1K76t,1707143557,.,361485057,233,9,571,72,45,50971,177
深情却被辜负？潮水褪去，再看梅西离开巴萨,1050619630,https://www.bilibili.com/video/BV1JH4y1a7iJ,1707909658,我不是c罗球迷别给我扣帽子,22658181,1516,204,1050,117,293,82659,192
《坠落的审判》狗狗梅西亮相奥斯卡颁奖礼，在台下为获奖者鼓掌，此前因“太受欢迎”被投诉， 禁止参加奥斯卡,1751514353,https://www.bilibili.com/video/BV1Ux421y7oS,1710124425,,493260599,835,2,45,41,44,13165,5
梅西,901062854,https://www.bilibili.com/video/BV1yN4y1P7yA,1664461028,-,19307186,1695,6,13,2,23,23294,1
怎么样才能限制那一年的梅西,306413510,https://www.bilibili.com/video/BV1NA411R7hB,1671371323,-,1400842640,52,2,1,0,5,549,0
肢解防线！28岁的梅西是这样跨越星河！,509801186,https://www.bilibili.com/video/BV1Mu411z7n7,1647568680,,105502937,20357,4874,778,697,2575,539841,1464
当年梅西面对几个亿的人墙——,720297458,https://www.bilibili.com/video/BV13Q4y1a7WL,1630726619,-,593718711,19897,466,184,353,3881,2163922,100
在沙特国王大厦，偶遇梅西球迷，他都知道了梅西中国行的事情。因此对梅西粉转路了，尊重是相互的！全世界球迷都一样！,1750736813,https://www.bilibili.com/video/BV1U4421F7eY,1708112450,尊重是相互的,353968657,13362,69,147,20,263,220997,13
梅西戏耍足坛大佬精彩集锦！梅西：我不是针对你，我是说在座各位都是辣鸡,24498659,https://www.bilibili.com/video/BV16W411A7zZ,1528356278,梅西戏耍足坛大佬精彩集锦！梅西：我不是针对你，我是说在座各位都是辣鸡,40305856,2011,855,1465,985,3302,885284,2065
一起感受下来自梅西热身的压迫感,766404467,https://www.bilibili.com/video/BV1Br4y1h7hs,1644678379,一起感受下来自梅西热身的压迫感,405875137,14705,288,115,287,2152,367211,74
34岁的梅西拼了老命地跑，但阿根廷这反击人数实在太离谱,546196382,https://www.bilibili.com/video/BV1pq4y1L7Ee,1624094686,在刚刚结束的美洲杯比赛中，阿根廷1-0战胜乌拉圭取得本届赛事首场胜利，目前阿根廷以一胜一平排在小组第一。本场比赛梅西再次当选全场最佳。虽然比赛赢了，但阿根廷还是暴露了很多不足，本期视频我们一起来看看这些不足,334932680,10242,707,875,1340,769,480779,784
告别巴萨 梅西哭了：我尽了一切努力留下来,762198176,https://www.bilibili.com/video/BV1564y1s7iN,1628427609,北京时间今日18时，梅西在诺坎普1899礼堂召开新闻发布会，为自己21年的巴萨生涯作别。梅西在发布会上表示，自己本想一直留在巴萨，未能如愿十分震惊。他同时透露，自己暂时还没有和其他俱乐部签约。,6250993,6050,129,647,410,1159,525182,215
清算时刻，梅西到底偷了几个金球,1450386524,https://www.bilibili.com/video/BV1wv42127m3,1707463346,小偷？,2907164,10256,3454,3460,870,1781,321181,2317
地上足球：梅老八叕偷金球奖？建议梅西和滕哈赫结为异姓兄弟！,620340904,https://www.bilibili.com/video/BV1Q84y1X7WV,1698751595,地上足球：梅老八叕偷金球奖？建议梅西和滕哈赫结为异姓兄弟！,550674844,28791,14420,7184,10212,3540,921743,12978
梅西,803610801,https://www.bilibili.com/video/BV19y4y1u7wm,1623154984,-,1813325143,17145,52,66,103,821,338476,23
梅西败坏人品的瞬间，他永远成不了球王,780450528,https://www.bilibili.com/video/BV1B24y137Po,1677813823,-,3493093915494988,7133,125,1268,289,625,821063,171
欢呼对手进球！马特奥气疯梅西+苏神 梅西：马特奥=狗娘养的,65544231,https://www.bilibili.com/video/BV1a4411B7Np,1566873625,"http://v.pptv.com/show/MjBh3kasHqO6M.html
欢呼对手进球！马特奥气疯梅西+苏神 梅西：马特奥=狗娘养的",7623608,3042,193,130,1258,1776,321751,127
糖果盒球场万人膜拜！阿根廷国家队的梅西到底有何魔力？,595016021,https://www.bilibili.com/video/BV16q4y1v7us,1648333802,阿根廷3-0委内瑞拉技战术视频；,334932680,19710,5460,1125,597,2262,565994,1194
致敬里奥梅西的传奇一生！,1450583674,https://www.bilibili.com/video/BV1Hv421y7aU,1708142022,-,674449444,5355,1249,363,595,971,115239,257
听闻梅西加盟，迈阿密的另一位10号忍不了了！！！,572005836,https://www.bilibili.com/video/BV18z4y1v7h6,1686219532,"😘必须送上祝福！
海豚明星外接手”猎豹“泰里克-希尔欢迎梅西来到迈阿密！",495627864,23989,353,1301,236,953,867620,234
地上足球：梅西任意球能否称得上当世第一？,616940467,https://www.bilibili.com/video/BV1th4y1F7KF,1691495638,地上足球：梅西任意球能否称得上当世第一？,550674844,2921,597,1227,631,209,176195,3293
曼城小球迷：你打电话叫梅西加入我们！瓜瓜：这有点困难！,619893934,https://www.bilibili.com/video/BV1284y1d7bk,1697806795,-,301695922,2900,73,217,197,308,151953,139
【七夕巨献】足坛挚爱怨侣基友群像 | 伊布梅西，卡卡C罗，内斯塔因扎吉等出演，谁说足球频道没有七夕活动！终极球盲过滤器，暴露年龄系列,771678705,https://www.bilibili.com/video/BV1rr4y157Ln,1659702150,"歌词排版感谢@忧郁失踪纪事  
这个视频从七月底就开始做了，翻阅取材自两百多份比赛录像和采访纪录片，本来想七夕当天发，但是修修改改还是迟到了。
视频迟到爱不迟到，一首《爱人错过》祝各位有情人错过的皆是路人，迎来的终成眷属！也祝所有和我一样真挚地热爱单身生活的小伙伴，可以追寻到属于自己的生活幸福！
无热爱，不足球！
【本视频玻璃心勿入本视频玻璃心勿入本视频玻璃心勿入】",1675326341,16052,5497,782,1925,10918,424929,2065
阿扎尔劲爆专访：梅西球技比我强，但C罗未必；我不适合皇马；人人都要及时行乐,1000382625,https://www.bilibili.com/video/BV1px4y1173n,1707123558,2月3日，《法国足球》和《队报》联合发布了比利时球星阿扎尔的超长专访。我总结了阿扎尔这次劲爆专访的5大关键词，打算顺着法国记者西蒙的逻辑，和大家分享一下，阿扎尔曾经是谁，以及他从未想过做谁这两个问题。,601444918,2421,635,720,360,568,89864,360
瓜迪奥拉又在拿梅西PUA曼城球员了,344241563,https://www.bilibili.com/video/BV1ed4y1N7Fn,1659609947,瓜迪奥拉更衣室谈梅西；,334932680,32240,3221,1460,4193,7985,2035804,1020
崩不住了！球迷拿着梅西让阿尔巴签名！哈哈哈哈哈哈哈哈！,447773200,https://www.bilibili.com/video/BV1Kj41127Hk,1693213834,-,215848317,9878,106,147,167,518,178877,47
🎥梅西出场33分钟表现合辑！招牌游龙、穿裆、单刀2连射被扑,1350421432,https://www.bilibili.com/video/BV1nB421z7ZA,1707309143,,302596460,2231,54,833,315,171,78228,127
【逆天配音】⚡梅 西 の 大 佐 口 音 道 歉⚡,1100917697,https://www.bilibili.com/video/BV1QA4m137Sg,1708383746,简介的内容让人哟西,3517233,18031,3970,936,4235,2995,411070,704
梅西：“在香港，我有四不踢”,1650250415,https://www.bilibili.com/video/BV1Z7421P7r9,1707069115,-,3546570022718301,43918,3708,3431,7716,4283,1145004,680
外网对“梅西中国香港不上场”事件的一些评论,1650268221,https://www.bilibili.com/video/BV1G7421N7vg,1707233244,-,3546600794229320,904,18,431,26,98,114179,61
这倒像是梅西追星成功了~,325372601,https://www.bilibili.com/video/BV1Kw411G7mh,1703577847,-,449406930,17465,24,120,31,491,117026,12
梅西为什么“特意绕开特首”：你想被抽肿脸，那就满足你！|梅西香港行事件第二集,1750523137,https://www.bilibili.com/video/BV154421w75z,1707980531,,174383177,3613,3168,2481,271,885,62526,1389
霍启刚再回应梅西事件,1201302077,https://www.bilibili.com/video/BV1fF4m157YQ,1709812037,,522653994,1504,8,303,45,88,85993,21
梅西,575548361,https://www.bilibili.com/video/BV1fz4y1K7kn,1693642385,-,3537105282140481,2566,178,102,12,192,36971,83
【真实解说】迈阿密国际10:9纳什维尔！球王梅西世界波破门！门将无解发挥，我们都是天才啊!,275011774,https://www.bilibili.com/video/BV1ZF411k7DA,1692594170,,108618052,38261,25933,2494,1217,5555,683421,6344
哈兰德又败给梅西？评论区炸了窝！王涛：这奖还不如给我！,283780013,https://www.bilibili.com/video/BV1sc411474E,1705406853,-,1237820971,1781,49,1299,69,204,151050,248
“梅开二度”，巴萨2-0西班牙人，赛后梅西这样评价武磊！,540075391,https://www.bilibili.com/video/BV1vi4y1b7Mb,1585727577,https://www.iqiyi.com/w_19s83h380l.html,521704345,4008,13,70,12,230,540269,60
【时代巨星--里奥·梅西】如果你讨厌梅西，看完这个视频，你一定会改变你的想法,25760371,https://www.bilibili.com/video/BV1Ts41157M1,1530188172,他是梅西。获评“世界足球先生”后不久，有记者采访他，问:“你的成功最感谢的人是谁？”他说:“是那些曾经看轻我的人。”记者愕然，梅西又说：“如果没有那些嘲讽和轻视，我会一直以天才自居，阿根廷从来不缺乏天才，但最后真正成为可用之才的却为数寥寥。”“你不认为自己是天才？”“是的，父亲的一句话让我受用终身，也激励我走到今天。”“哪句话？”“那是我即将来到西班牙的前一天，父亲郑重地告诉我：孩子，从此你不再是个天才了。接下来的路，我不想再有人把你捧上天，但希望你能够放低姿态，靠拼搏和汗水一步步地攀上天。”,23323631,18578,3948,2669,2230,14060,1052054,4623
全网最全面观点合集——梅西事件,1900624834,https://www.bilibili.com/video/BV1tm411D7AW,1707917131,"如有涉及相关内容的创作者本人提出意见，认为我的收集行为或解读、比较、分析对您造成了不好的影响，您可以随时私信联系我修改或删除相关内容。

个人的有限精力决定了刷到的内容必然是有限的，我的收集势必不可能涵盖所有视频、涉及所有观点。因此本系列鼓励观众在评论区补充分享其他视频的跳转链接。您可以在我的评论区，自由地为与议题具有相关性的内容引流，尤其欢迎内容创作者为自己的作品引流！

我所制作的本系列视频，充其量是对一些创作者部分观点扼要的引述和综述，本质上是以偏概全的，从根本上不能代替这些老师原作品的全部内涵。真心希望大家能够亲自前往这些作品的出处进行鉴别，并得出属于自己的见解。",93796936,2331,431,536,238,889,51124,649
你们这些喷子们能不能不要再喷梅西了！,1250318723,https://www.bilibili.com/video/BV12J4m147Kr,1707358328,-,472908343,77952,7610,1876,841,3235,898458,1830
梅西脚踩球衣离场,1650395977,https://www.bilibili.com/video/BV1Q7421N7aG,1707215369,-,20571690,1213,8,330,73,96,130580,55
“梅西”,519163088,https://www.bilibili.com/video/BV1Ng411b7tf,1671977969,-,492871733,36,0,1,0,5,563,0
阿坤：我必须是背起梅西的那个人！,903891393,https://www.bilibili.com/video/BV1yP4y1q7Ur,1671418608,https://www.instagram.com/reel/CmUyPTBjiJs/?igshid=YmMyMTA2M2Y=,301695922,6684,60,194,164,1104,362475,87
大型纪录片《梅西日本行》香港限定伤情，日本医学奇迹！,1950381763,https://www.bilibili.com/video/BV11C411x7dq,1707313791,,672444576,766,37,81,114,91,45326,10
当年C罗在金球奖颁奖典礼上“SIU”时，梅西和内马尔的反应,442496520,https://www.bilibili.com/video/BV1hL411m7wT,1681395321,YouTube,190293750,5579,154,453,894,896,558159,219
【史诗巨制】百万文案谱写阿根廷法国封神之战！梅西加冕时刻，青春里仅有一次的暖冬！浴火雄鹰最终章，奉上！,954835893,https://www.bilibili.com/video/BV1aW4y1Q7dd,1686797409,一场你一生都不会忘记的世界杯决赛！,2106511145,133475,93180,3339,9637,66851,2087111,9156
梅西小队夜间差点惨遭电线杀手割喉,792537585,https://www.bilibili.com/video/BV1yC4y1S7wC,1703127087,-,487065253,5655,23,363,292,559,1010256,46
梅西中国行草坪被卖499元一块，网友质疑“割韭菜”，专家：从球迷的角度，认为这有一定价值,957192459,https://www.bilibili.com/video/BV1xp4y1g7pF,1691822893,,10330740,8249,17,1271,296,109,121335,177
呦西梅西 我的王者呦西皮肤能不能退钱啊,1600262963,https://www.bilibili.com/video/BV1V2421A7RC,1707376771,-,24610583,2611,29,422,66,243,347872,67
阿根廷老师写给梅西的一封信，每次读完都非常感动，,527569824,https://www.bilibili.com/video/BV1WM411L7Y6,1681620510,,1478961015,23,5,0,0,38,1876,0
“我居然是梅西的球童诶！”,362468504,https://www.bilibili.com/video/BV1u94y1r7Po,1692498302,"https://twitter.com/M30Xtra/status/1693082746598392152
现场场边直拍",644081,21046,39,327,248,918,272367,126
菲利克斯或许也被梅西给震撼到了吧,920609674,https://www.bilibili.com/video/BV1Qu4y177zH,1699112537,-,415304942,6525,80,190,22,454,90842,19
梅西,63948788,https://www.bilibili.com/video/BV1f4411U7Ea,1565931963,,455164036,64,10,38,4,15,7243,2
梅西过人有多神奇,965742693,https://www.bilibili.com/video/BV1JW4y1P7md,1704167032,-,3546599976340321,6601,12,44,8,79,169266,5
梅西和拉莫斯这配合一看就是“老队友”了,592603127,https://www.bilibili.com/video/BV1Jq4y1m7nr,1640257923,转自tiktok,1970120523,2574,13,143,44,217,262707,22
一个月前，梅西爸爸第一次喂伊切尔吃肉,455078251,https://www.bilibili.com/video/BV1c5411r7mF,1585561253,一个月前，梅西爸爸第一次喂伊切尔吃肉,486472919,28186,13704,629,364,1599,248830,1333
又是梅西！你永远可以相信梅西！,945865891,https://www.bilibili.com/video/BV11W4y1u7SS,1670099555,-,383143846,260,9,14,1,5,23795,103
8个月前，那个冲进新工体拥抱梅西的18岁少年，现在怎么样了？,1350664737,https://www.bilibili.com/video/BV1nz421d7nQ,1707842590,他曾经喜欢过一名球员，后来发现这名球员可能并不值得自己喜欢，他可能会失望但不见得会后悔，谁的青春没有过一些糊涂账呢？而他的糊涂青春却有着上亿人见证。,86679361,760,11,715,29,108,102881,62
阿根廷1-2沙特阿拉伯！梅西破门难救主，沙特两球逆转爆出世界杯目前最大冷门！,732951367,https://www.bilibili.com/video/BV1ND4y1x7o4,1669120717,-,432174249,30889,2283,4868,723,1428,1088684,3494
香港对梅西的处罚来了,1550605973,https://www.bilibili.com/video/BV1xy421b7fS,1707580688,-,502528759,634,11,355,19,379,102981,39
苏亚雷斯花费1150万美元成为梅西的邻居😱、这就是他们在迈阿密的生活！,1151516929,https://www.bilibili.com/video/BV1rZ421a7Dr,1709922401,-,492001718,318,11,85,19,43,11990,14
让梅球王不知所措！梅西和国际超模合照，紧张到手无处安放！,975063061,https://www.bilibili.com/video/BV1S44y1k78n,1629801015,让梅球王不知所措！梅西和国际超模合照，紧张到手无处安放！,42838109,2546,27,129,342,558,383702,256
C罗点赞球迷怒斥梅西无耻的长文，并评论：事实,764610389,https://www.bilibili.com/video/BV1gr4y1X7JF,1638343678,-,302596460,4351,178,2873,1114,1073,416144,274
奥斯卡颁奖礼狗狗梅西鼓掌：画面是预录的，有人躺地拿假狗爪鼓掌,1151542685,https://www.bilibili.com/video/BV1fZ421a7Yg,1710230788,,328271007,1372,5,84,43,54,39508,6
"梅西庆祝自己ins5亿粉丝,食用粉丝火锅",1851171420,https://www.bilibili.com/video/BV1pW421P7yc,1709193996,"ai换脸伏拉夫,纯属虚构,请注意甄别",28219331,2037,144,199,303,343,110240,169
【阿根廷队】小崽子们到底有多喜欢梅西啊，齐刷刷转头盯着看,988804384,https://www.bilibili.com/video/BV1244y1U7tD,1671114388,"转自微博
这届阿根廷真的，全员梅西毒唯了可以说",16292975,28722,422,463,930,6236,1228428,243
贝克汉姆：退役的原因是因为梅西,678795496,https://www.bilibili.com/video/BV1wm4y1Z7Hk,1644210093,-,324012313,10180,124,326,72,911,1287457,67
赛季发癫系列：那梅西呢？,306457423,https://www.bilibili.com/video/BV1UA411Q7Mr,1671489187,-,3493107635063463,7295,72,203,199,770,603622,157
出身足球名校的日本牛郎：梅西对陪侍行业的我没有偏见，真的很感谢,1200389918,https://www.bilibili.com/video/BV1iF4m1T7o3,1707281974,,525965130,2336,37,654,274,327,260051,189
世界各地球迷对梅西和苏亚雷斯的进球的疯狂反应！迈阿密国际3-1纳什维尔,1501751223,https://www.bilibili.com/video/BV1YD421E7Kj,1710388712,-,492001718,95,5,10,0,8,2115,0
梅西代言白酒重新上架，6瓶装售价6600元,1301513590,https://www.bilibili.com/video/BV1Mu4m1G7Z2,1710327919,"3月13日，赤水河白酒电商平台店铺内，53度500ml梅西签字祝福款赤水河酒重新上架。该产品售价为1499元，6瓶箱装该款产品的售价高达6600元，目前，该产品已有4条商品评价。
2月份，赤水河酒曾下架了全部商品，并关闭了所有的线上店铺。客服当时表示，店铺产品正在调整和优化。",522653994,1928,25,1933,224,172,136259,259
当梅西和内马尔离开大巴黎后，姆巴佩发现自己连球都快接不到了,576791383,https://www.bilibili.com/video/BV1oB4y1f75G,1696494973,姆巴佩和大巴黎终于开始品尝到“清梅逐马”后所留下的苦果啦...,1541568814,2446,22,169,246,105,254316,122
梅西vs西梅,368835837,https://www.bilibili.com/video/BV1j94y1M7Md,1705395610,-,1124441816,55947,252,517,1441,5524,878527,199
梅西:坏了养了个拉莫斯,708108825,https://www.bilibili.com/video/BV1TQ4y177sm,1703940055,-,1543336011,6002,82,53,150,857,64303,119
